TRADE DATE,INSTRUMENT SERIES CODE,INSTRUMENT NAME,MARKET SEGMENT,MARKET,INSTRUMENT TYPE,INSTRUMENT CLASS,MARKET MAKER,BIST 100 INDEX,BIST 30 INDEX,GROSS SETTLEMENT,SUSPENDED,OPENING PRICE,OPENING SESSION PRICE,LOWEST PRICE,HIGHEST PRICE,CLOSING PRICE,CLOSING SESSION PRICE,CHANGE TO PREVIOUS CLOSING (%),REMAINING BID,REMAINING ASK,VWAP,TOTAL TRADED VALUE,TOTAL TRADED VOLUME,TOTAL NUMBER OF CONTRACTS,REFERENCE PRICE,TRADED VALUE AT OPENING SESSION,TRADED VOLUME AT OPENING SESSION,NUMBER OF CONTRACTS AT OPENING SESSION,TRADED VALUE AT CLOSING SESSION,TRADED VOLUME AT CLOSING SESSION,NUMBER OF CONTRACTS AT CLOSING SESSION,TRADED VALUE OF TRADES AT CLOSING PRICE,TRADED VOLUME OF TRADES AT CLOSING PRICE,NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE,LOWEST SHORT SALE PRICE,HIGHEST SHORT SALE PRICE,SHORT SALE VWAP,TRADED VALUE OF SHORT SALE TRADES,TRADED VOLUME OF SHORT SALE TRADES,NUMBER OF CONTRACTS OF SHORT SALE TRADES,LOWEST TRADE REPORT PRICE,HIGHEST TRADE REPORT PRICE,TRADE REPORT VWAP,TRADE REPORT TRADED VALUE,TRADE REPORT TRADED VOLUME,NUMBER OF TRADE REPORTS,RSI,SlowK,SlowD,PPO,PVO,ROC_10,ROC_60,StochOscillator_SlowK,StochOscillator_SlowD,TSI,UO,WilliamsR,MACD_Line,MACD_Signal,MACD_Histogram,EMV,Force Index,MFI,NVI,Upper Bollinger Band,Lower Bollinger Band,Upper Donchian Channel,Lower Donchian Channel,Middle Donchian Channel,Upper Keltner Channel,Lower Keltner Channel,Middle Keltner Channel,Ulcer Index,Aroon Up,Aroon Down,CCI,KST,Mass Index,%D,%K,TRIX,Vortex Indicator,Gunluk_Degisim_Orani,Etiket
2019-07-25,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.23,6.23,6.11,6.25,6.13,6.13,-1.288,6.13,6.14,6.177,23327941.25,3776397.0,6141.0,0.0,145451.81,23347,26.0,1158520.96,188992,112,226313.47,36919,33,6.13,6.23,6.18,464874.58,75217,154,0.0,0.0,0.0,0.0,0,0,40.674785323182036,25.90187590187575,31.902356902356754,-3.129255728580739,-33.9574175130687,-6.269113149847094,-24.600246002460036,11.24497991967853,13.975001128107843,47.67515401649637,-143.86763867010657,-97.59036144578317,-0.08126969454368194,-0.036565840548302524,-0.04470385399537941,-14996533.660714297,-528695.5799999988,27.020830600172488,2990.2439024390237,7.060337243454712,5.972662756545286,7.4449999999999985,5.664999999999999,6.555,6.905071428571428,6.12792857142857,6.516499999999999,121.67146597685793,13.0,9.0,-84.25925925925927,37.647625893766616,1.6546790251875132,11.244979919678658,2.4096385542168157,-0.24992802330178276,-5.649999999999997,-2.232854864433807,0
2019-07-26,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.15,6.15,6.15,6.28,6.25,6.25,1.958,6.25,6.26,6.226,37462811.15,6016966.0,6221.0,0.0,256399.65,41691,32.0,1700481.25,272077,116,845643.75,135303,24,6.16,6.26,6.222,504562.27,81094,126,0.0,0.0,0.0,0.0,0,0,45.31422513787731,42.06349206349186,35.28138528138507,-3.619628270391858,-46.3354782659115,0.8064516129032251,-24.516908212560384,12.851405622489777,13.654618473895484,-5.386364979732086,-91.86823736179348,-83.13253012048196,-0.07997233116861757,-0.04524713867236553,-0.03472519249625204,10086141.463461587,722035.9200000006,20.915667265315136,3048.7804878048773,7.065688334537024,5.925311665462976,7.4449999999999985,5.664999999999999,6.555,6.888357142857143,6.102642857142857,6.4955,86.2822584212621,14.0,10.0,-56.81553398058207,34.59314910396799,1.5257432201500105,12.851405622489905,16.867469879518033,-0.24056244386220213,-3.854545454545442,1.9575856443719433,0
2019-07-29,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.31,6.31,6.25,6.35,6.26,6.26,0.16,6.26,6.27,6.301,35507927.03,5635249.0,5800.0,0.0,543240.52,86092,89.0,2625049.62,419337,194,318746.68,50918,30,6.27,6.34,6.316,274620.39,43483,126,0.0,0.0,0.0,0.0,0,0,45.6953494795386,46.23015873015857,38.06517556517534,-3.8079142947501503,-36.95961959708336,1.1308562197092087,3.13014827018121,13.467956332371562,12.52144729151338,-20.537508586338244,-37.39041794087654,-78.8732394366198,-0.07724679198680207,-0.051647069335252836,-0.02559972265154923,30181737.975500096,56352.4899999988,30.83483541189652,3053.6585365853653,7.048552079060502,5.9004479209394995,7.4449999999999985,5.664999999999999,6.555,6.85307142857143,6.095928571428572,6.474500000000001,28.03710510595746,15.0,11.0,-23.85871964679937,30.98613090250908,1.4185945761200085,13.46795633237169,21.126760563380206,-0.22727841302367865,-2.035714285714287,0.1599999999999966,0
2019-07-30,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.27,6.27,6.19,6.28,6.19,6.19,-1.118,6.19,6.2,6.231,20091832.14,3224528.0,5421.0,0.0,451753.5,72050,48.0,965819.51,156029,111,35778.2,5780,6,6.2,6.27,6.238,223568.41,35842,156,0.0,0.0,0.0,0.0,0,0,43.414434043547956,54.16666666666662,47.48677248677229,-3.5863599437278375,-39.72622341968178,-1.7460317460317398,2.4834437086092676,17.109187925410406,14.476183293424006,17.895671669527786,-49.202648725844476,-86.66666666666664,-0.07981513830319376,-0.05728068312884102,-0.022534455174352735,-14510767.65666658,-225716.95999999804,27.987061202359783,3019.5121951219508,6.998058481727319,5.891941518272682,7.4449999999999985,5.664999999999999,6.555,6.780714285714286,6.109285714285715,6.445,40.37343135257859,15.0,12.0,-61.99848599545829,26.892854648229928,1.3248756608960066,17.109187925410538,13.333333333333353,-0.23063172694120734,-2.2142857142857135,-1.1182108626197986,0
2019-07-31,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.2,6.2,6.16,6.24,6.16,6.16,-0.485,6.16,6.17,6.194,19709572.5,3182106.0,5514.0,0.0,241595.4,38967,29.0,1058158.64,171779,100,335763.12,54507,37,6.17,6.24,6.205,259213.65,41772,119,0.0,0.0,0.0,0.0,0,0,42.4367749354327,38.88888888888888,46.4285714285713,-3.378029400079458,-41.41740803720252,-2.5316455696202556,1.81818181818183,15.109886371368148,15.229010209716796,21.26645809617708,-118.68820085844591,-89.13043478260873,-0.08331096361315016,-0.062486739225702845,-0.020824224387447313,-8622937.968750028,-95463.1800000008,29.579649340968544,3004.878048780487,6.929762079704976,5.889237920295023,7.355,5.695,6.525,6.7009285714285705,6.118071428571429,6.4094999999999995,33.760719729914214,15.0,13.0,-94.55337690631707,22.39756221769077,1.2439005287168055,15.109886371368281,10.869565217391267,-0.23704600278116683,-2.6603773584905634,-0.48465266558966474,0
2019-08-01,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.11,6.11,6.1,6.25,6.19,6.19,0.487,6.19,6.2,6.179,12728106.63,2059816.0,4904.0,0.0,216232.9,35390,87.0,571163.68,92272,67,65682.09,10611,10,6.14,6.23,6.188,114602.11,18519,17,0.0,0.0,0.0,0.0,0,0,43.799714233879286,30.055555555555667,41.037037037037,-3.353033649732366,-45.1514911129815,-1.2759170653907415,3.511705685618738,18.412460436448395,16.87717824440907,-2.111296079901763,-21.348638519799497,-68.96551724137906,-0.08270728300285324,-0.06653084798113293,-0.01617643502172031,-2121351.105000025,61794.48000000051,58.606187293090386,3019.5121951219508,6.865289428438923,5.885710571561078,7.355,5.695,6.525,6.649785714285715,6.101214285714287,6.375500000000001,4.231092773593968,15.0,14.0,-106.06060606060754,17.616028059899406,1.1811204229734444,18.412460436448526,31.03448275862094,-0.231075583449115,-1.1162790697674425,0.48701298701299106,0
2019-08-02,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.18,6.18,6.12,6.22,6.13,6.13,-0.969,6.13,6.14,6.17,15765372.29,2554976.0,3746.0,0.0,227436.36,36802,47.0,942892.08,153816,95,99011.76,16152,18,6.16,6.2,6.17,266199.69,43141,64,0.0,0.0,0.0,0.0,0,0,41.6744359454549,22.944444444444546,30.629629629629648,-3.3564745546312524,-50.91999828403131,-1.1290322580645218,4.607508532423199,17.416291854072934,16.979546220629913,19.69066207205145,-88.233345435674,-89.65517241379301,-0.08607810551042316,-0.07044029948699097,-0.01563780602343219,-788268.6144999859,-153298.56000000128,57.13051861313808,2990.2439024390237,6.781310464490122,5.902689535509879,7.359999999999999,5.679999999999998,6.52,6.582000000000001,6.102,6.3420000000000005,9.038014741227402,13.0,2.0,-132.8265765765772,12.690292174625634,1.1228963383787556,17.41629185407307,10.34482758620698,-0.23768083847827778,-0.7173913043478269,-0.9693053311793295,0
2019-08-05,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.13,6.13,6.12,6.26,6.18,6.18,0.816,6.18,6.19,6.195,32260608.58,5207535.0,4903.0,0.0,149853.98,24446,52.0,1390042.68,224926,79,8281.2,1340,4,6.14,6.25,6.213,700583.32,112759,125,0.0,0.0,0.0,0.0,0,0,44.10829446031579,30.814814814814884,27.93827160493832,-3.189275710284138,-48.17388283951555,-1.4354066985645897,6.36833046471601,22.98850574712643,19.605752679216007,-17.025015689966587,3.516795254776291,-72.41379310344826,-0.08374951225555094,-0.07310214204070296,-0.010647370214847976,4608658.36857134,260376.74999999907,50.567226863969694,3014.634146341463,6.703483006104524,5.914516993895474,7.359999999999999,5.679999999999998,6.52,6.541857142857142,6.076142857142856,6.308999999999999,4.907066175292462,14.0,3.0,-76.14431879375304,7.773735430033745,1.0843170707030043,22.988505747126563,27.586206896551747,-0.2269013496850352,-0.8,0.8156606851549727,0
2019-08-06,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.19,6.19,6.16,6.23,6.16,6.16,-0.324,6.16,6.17,6.189,18241738.09,2947305.0,2782.0,0.0,154310.51,24929,28.0,1265516.56,205441,60,27720.0,4500,7,6.18,6.22,6.194,132232.83,21348,100,0.0,0.0,0.0,0.0,0,0,43.32942622286321,31.314814814814877,28.358024691358054,-2.838888554035359,-45.528820945233065,-0.805152979066015,10.196779964221836,20.051085568326904,20.151961056508842,-7.667867778721685,-79.01942666153056,-77.77777777777763,-0.08256614703016041,-0.07499494303859446,-0.007571203991565953,1302981.2921430555,-58946.09999999875,47.13404022616725,3004.8780487804875,6.5611602528202875,5.985839747179713,7.359999999999999,5.679999999999998,6.52,6.509214285714286,6.0377857142857145,6.2735,6.409229290177866,15.0,4.0,-73.20261437908553,3.0285123711708355,1.0674536565624035,20.05108556832704,22.222222222222367,-0.22008143169423644,-0.987179487179484,-0.32362459546924877,0
2019-08-07,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.18,6.18,6.02,6.2,6.07,6.07,-1.461,6.06,6.07,6.114,18664658.36,3052628.0,4271.0,0.0,368766.78,59671,22.0,1375455.93,226599,77,132514.17,21831,21,6.04,6.18,6.103,467126.86,76541,93,0.0,0.0,0.0,0.0,0,0,39.91384590876296,34.25925925925938,32.12962962962967,-2.612874565867081,-46.24604326238638,-3.1897926634768647,10.766423357664223,21.653314756763034,21.56430202407221,26.404187343622453,-132.42714941778974,-84.84848484848465,-0.0878775714600657,-0.0775714687228887,-0.010306102737176998,-8813866.447777836,-274736.51999999955,46.70578036318311,2960.975609756097,6.498441288568761,6.0045587114312395,7.180000000000001,5.739999999999999,6.46,6.478642857142857,6.024357142857143,6.2515,10.174777235970817,15.0,5.0,-221.68823166974812,-1.408684557803336,1.0619629252499228,21.653314756763166,15.151515151515364,-0.23369757909985964,-1.3650793650793625,-1.4610389610389587,0
2019-08-08,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.11,6.11,6.03,6.14,6.1,6.1,0.494,6.09,6.1,6.08,14564910.4,2395682.0,3849.0,0.0,111281.43,18213,30.0,800795.8,131278,76,60932.9,9989,24,6.04,6.1,6.07,242643.46,39977,71,0.0,0.0,0.0,0.0,0,0,41.56733260245504,30.555555555555713,32.04320987654328,-2.3193785241978357,-45.63465394712769,-0.4893964110929905,15.094339622641506,20.538720538720536,20.747706954603583,5.6088599777853725,-72.85676795653933,-75.75757575757575,-0.0886443276776836,-0.07978604051384768,-0.008858287163835923,-3310206.9090908556,71870.45999999846,51.18900225875416,2975.6097560975604,6.418892440832022,6.030107559167976,7.0550000000000015,5.675000000000001,6.365,6.461642857142857,5.9873571428571415,6.224499999999999,7.351276552988962,9.0,2.0,-192.0159680638747,-5.436467295741906,1.0535703401999381,20.53872053872067,24.24242424242426,-0.23324233135527742,-1.0526315789473673,0.49423393739702404,0
2019-08-09,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.13,6.13,6.05,6.25,6.19,6.19,1.475,6.18,6.19,6.147,26947456.97,4383803.0,5624.0,0.0,450248.5,73450,41.0,1036936.42,167518,60,321353.85,51915,25,6.07,6.21,6.111,294939.49,48264,89,0.0,0.0,0.0,0.0,0,0,46.33820126754492,41.66666666666683,35.49382716049393,-2.0254169976171648,-38.00378908654275,-0.9599999999999942,16.572504708097945,30.30303030303033,24.16502186617139,-113.29693357751216,-13.174107925966656,-48.48484848484825,-0.08105538365812226,-0.08003990914270259,-0.0010154745154196676,8757923.515250044,394542.2700000033,50.6503281620514,3019.512195121951,6.336879666381643,6.068120333618355,6.845000000000001,5.744999999999999,6.295,6.435357142857142,5.969642857142856,6.202499999999999,1.6279643577553091,10.0,3.0,-46.59606656580777,-8.986247186735824,1.0668562721599506,30.303030303030464,51.51515151515175,-0.20705513398775952,-0.9124999999999986,1.475409836065586,0
2019-08-15,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.17,6.17,6.08,6.17,6.1,6.1,-1.454,6.09,6.1,6.116,13482956.17,2204457.0,4031.0,0.0,377165.93,61129,58.0,664503.5,108935,43,161735.4,26514,25,6.09,6.15,6.12,120874.38,19752,91,0.0,0.0,0.0,0.0,0,0,42.59308321867315,46.316425120773005,39.512882447665135,-1.6505092649405035,-39.095225088378236,-2.5559105431309903,18.217054263565878,33.33333333333329,28.058361391694813,2.3701371810724745,-71.15353418663291,-75.75757575757575,-0.08136540890025401,-0.08030500909421287,-0.0010603998060411401,-3745265.602777837,-198401.13000000163,50.55399653441428,2975.6097560975604,6.336493200767293,6.0675067992327065,6.575000000000001,5.835000000000001,6.205,6.443428571428571,5.960571428571429,6.202,7.351276552988962,11.0,4.0,-116.47254575707055,-12.012881508688317,1.0774850177279607,33.33333333333343,24.24242424242426,-0.2060896462613218,-0.9875000000000003,-1.4539579967689942,0
2019-08-16,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.14,6.14,6.0,6.33,6.0,6.0,-1.639,6.0,6.01,6.195,107610208.43,17369676.0,15436.0,0.0,537968.38,87617,85.0,1821678.0,303613,215,417354.0,69559,32,6.04,6.33,6.187,2349805.76,379795,362,0.0,0.0,0.0,0.0,0,0,38.83716573581674,35.20531400966189,41.062801932367194,-1.4446706562198168,-23.424112372423377,-3.0694668820678617,17.1875,25.252525252525214,29.629629629629704,32.29862548610184,-93.51920348145437,-100.0,-0.08865827301987039,-0.08197566187934438,-0.0066826111405260125,13043661.627878798,-1736967.5999999938,32.38082777352761,2926.8292682926826,6.339497034809663,6.055502965190336,6.575000000000001,5.835000000000001,6.205,6.440357142857143,5.954642857142857,6.1975,18.543531512556893,12.0,5.0,-110.86142322097544,-14.488245411069856,1.1359880141823686,25.252525252525345,0.0,-0.22710984932436387,-0.9749999999999972,-1.6393442622950762,0
2019-08-19,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,6.02,6.02,5.75,6.04,5.82,5.82,-3.0,5.82,5.83,5.878,39819507.39,6774904.0,9226.0,0.0,157435.04,26152,56.0,1285969.74,220957,114,258693.18,44449,19,5.76,5.94,5.878,1214165.12,206557,171,0.0,0.0,0.0,0.0,0,0,33.167617792978525,15.617191404297827,32.37964351157753,-1.5591097886058143,-19.161773966605303,-5.519480519480513,12.138728323699421,11.96969696969687,23.51851851851855,50.80912514122169,-163.99031372746106,-88.33333333333327,-0.10772067911905836,-0.08712466532728717,-0.020596013791771187,-37073334.46655179,-1219482.719999998,28.33592370195757,2839.0243902439024,6.341294803043689,6.02370519695631,6.585000000000001,5.8050000000000015,6.195,6.46392857142857,5.901071428571428,6.182499999999999,49.403382702691566,13.0,2.0,-486.8217054263584,-16.422926679499383,1.210790411345895,11.969696969697003,11.666666666666721,-0.2847808630031351,-1.480519480519481,-2.9999999999999956,0
2019-08-20,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.8,5.8,5.76,5.87,5.84,5.84,0.344,5.84,5.85,5.821,17488252.38,3004392.0,5451.0,0.0,154442.4,26628,75.0,1190016.8,203770,83,414645.84,71001,30,5.78,5.85,5.837,213389.66,36557,58,0.0,0.0,0.0,0.0,0,0,34.31500304092883,9.195402298850555,20.005969237603377,-1.5593206262198533,-7.973886691842467,-5.654281098546054,6.5693430656934115,8.88888888888878,15.370370370370381,37.45332027851826,-160.7818190889588,-85.00000000000001,-0.11983258499028437,-0.09366624925988662,-0.026166335730397755,-12718729.003636338,60087.839999998716,18.59115448065198,2848.780487804878,6.3726009554898155,5.942399044510186,6.6800000000000015,5.440000000000001,6.0600000000000005,6.4575000000000005,5.857500000000001,6.157500000000001,45.014239198113685,14.0,2.0,-331.5277777777782,-17.861534393734175,1.272632329076716,8.888888888888909,14.999999999999986,-0.32001138664269524,-2.2187500000000053,0.34364261168384147,0
2019-08-21,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.83,5.83,5.68,5.86,5.72,5.72,-2.055,5.72,5.73,5.777,15646079.15,2708184.0,4978.0,0.0,38367.23,6581,36.0,587838.68,102769,79,54980.64,9612,25,5.72,5.85,5.803,224065.71,38614,135,0.0,0.0,0.0,0.0,0,0,30.888471939339368,11.246684350132606,12.019759351093613,-1.650805576425423,-5.441088613457062,-6.688417618270803,9.160305343511443,10.94017094017083,10.599585599585586,43.24862822496746,-177.95092500521582,-93.84615384615384,-0.1375290060006149,-0.10243880060803227,-0.03509020539258263,-3911519.787499981,-324982.0800000003,16.521839119149163,2790.243902439024,6.38675884829852,5.88524115170148,6.6499999999999995,5.45,6.05,6.430285714285715,5.841714285714286,6.136,74.4112933683104,15.0,3.0,-280.4013552254383,-18.87238971661059,1.3301058632613731,10.94017094017096,6.153846153846156,-0.3725777347599737,-4.3684210526315805,-2.054794520547947,0
2019-08-22,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.73,5.73,5.65,5.75,5.68,5.68,-0.699,5.68,5.69,5.691,13910545.96,2444456.0,4144.0,0.0,34569.09,6033,24.0,563984.24,99293,51,18460.0,3250,11,5.66,5.73,5.681,231266.98,40712,84,0.0,0.0,0.0,0.0,0,0,29.819575758012224,8.69428407967955,9.712123576220854,-2.023659966499174,1.7326815301664835,-8.090614886731395,13.59999999999999,8.52187028657601,9.4503100385453,37.6796666581508,-199.96821602455404,-95.58823529411774,-0.15301732438761917,-0.11255450536394965,-0.04046281902366952,-9737382.17199995,-97778.24000000009,16.943859036879033,2770.731707317073,6.421879433260575,5.8021205667394256,6.685,5.345,6.015,6.417714285714286,5.806285714285714,6.112,67.88269161005445,5.0,2.0,-227.1287720346592,-19.54320742779496,1.3820846906090987,8.52187028657614,4.411764705882261,-0.41781240391273256,-4.047619047619051,-0.6993006993007,0
2019-08-23,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.69,5.69,5.69,5.96,5.91,5.91,4.049,5.9,5.91,5.863,54393499.29,9278016.0,8429.0,0.0,76746.72,13488,22.0,1121416.59,189749,72,32404.53,5483,13,5.71,5.96,5.884,4063604.36,690653,381,0.0,0.0,0.0,0.0,0,0,42.20431917520311,25.744092508798335,15.22835364620345,-2.1509774309925427,10.670006967375821,-4.058441558441562,13.87283236994219,16.266968325791698,11.909669850846273,-43.22788650662569,-118.52094025979719,-61.764705882352956,-0.14506068125051286,-0.11905574054126229,-0.026004940709250565,25182175.59722226,2133943.680000004,42.323361223473796,2882.9268292682927,6.438020374721486,5.726979625278515,6.699999999999999,5.300000000000001,6.0,6.389642857142857,5.7753571428571435,6.0825000000000005,20.461372634480057,6.0,2.0,-85.83486801718763,-19.957632958718175,1.441667752487279,16.266968325791826,38.235294117647044,-0.3885276299160861,-1.9583333333333317,4.049295774647895,0
2019-08-26,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.82,5.82,5.8,5.92,5.9,5.9,-0.169,5.9,5.91,5.872,18328654.06,3121552.0,4047.0,0.0,240849.06,41383,99.0,1325553.0,224670,60,853594.3,144677,34,5.82,5.88,5.848,207052.46,35405,85,0.0,0.0,0.0,0.0,0,0,41.85845066670349,50.574530887623844,28.337635825367197,-2.286777693666427,10.512663830470261,-2.8006589785831926,-1.5025041736226985,26.470588235293963,17.08647561588732,-40.010016384359474,-90.22230604438361,-63.235294117647044,-0.13797145165590763,-0.12283888276419136,-0.01513256889171627,5345857.434166548,-31215.519999999335,41.62712328601835,2878.048780487805,6.425675199705689,5.70932480029431,6.699999999999999,5.300000000000001,6.0,6.403214285714286,5.731785714285714,6.0675,21.948997940813396,7.0,3.0,-61.81348266207224,-20.192167872598937,1.4913342019898232,26.470588235294098,36.764705882352956,-0.362632473021835,-1.864197530864196,-0.1692047377326529,0
2019-08-27,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.91,5.91,5.86,5.95,5.87,5.87,-0.508,5.87,5.88,5.902,38715059.84,6559659.0,5125.0,0.0,1055212.77,178547,47.0,2016016.28,343444,116,796840.76,135748,26,5.87,5.94,5.891,186656.59,31684,116,0.0,0.0,0.0,0.0,0,0,40.77877276640704,72.75985663082439,49.69282667574881,-2.4061069990088875,18.941738725920647,-3.770491803278686,-3.29489291598023,35.784313725490065,26.173956762192006,-24.675656276350963,-76.03355388198975,-67.64705882352943,-0.13323805010280232,-0.12491871623191356,-0.008319333870888762,19357529.920000385,-196789.77000000162,41.370695096956844,2863.414634146341,6.401309672395123,5.6966903276048795,6.699999999999999,5.300000000000001,6.0,6.380428571428573,5.717571428571429,6.049000000000001,26.725058134831098,8.0,4.0,-43.53307833970803,-20.321989840152206,1.5090673615918586,35.78431372549019,32.352941176470566,-0.3448501145804115,-1.6321839080459741,-0.5084745762711906,0
2019-08-28,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.9,5.9,5.81,5.93,5.84,5.84,-0.511,5.84,5.85,5.871,17088775.05,2910851.0,3618.0,0.0,89202.1,15119,16.0,1148949.92,196738,51,101908.0,17450,14,5.82,5.92,5.889,433180.27,73557,127,0.0,0.0,0.0,0.0,0,0,39.676648102048894,70.96774193548384,64.76737648464398,-2.45601793115112,20.757163126332966,-5.654281098546054,-2.5041736227045086,32.352941176470445,31.53594771241826,-13.788892333594314,-34.0811783080616,-72.05882352941182,-0.13040432466828555,-0.12601583791918797,-0.0043884867490975865,-4984226.056250143,-87325.53000000073,38.62955449268833,2848.7804878048773,6.394851970653785,5.677148029346214,6.699999999999999,5.300000000000001,6.0,6.366,5.7059999999999995,6.036,31.970894741375133,9.0,5.0,-50.813008130081464,-20.422040527977686,1.529253889273487,32.35294117647057,27.941176470588175,-0.33363446675873354,-2.0400000000000005,-0.5110732538330536,0
2019-08-29,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.85,5.85,5.79,5.86,5.81,5.81,-0.514,5.8,5.81,5.825,13730411.52,2357130.0,4154.0,0.0,227412.9,38874,27.0,706339.13,121573,68,146993.0,25300,27,5.8,5.84,5.817,180510.9,31032,37,0.0,0.0,0.0,0.0,0,0,38.55448456031304,58.900836320191026,67.54281162883304,-2.61367249602542,21.506731614942296,-4.754098360655734,-4.125412541254125,27.94117647058805,32.02614379084962,-5.987839299154365,-57.205030274802205,-76.47058823529422,-0.1290912426364761,-0.1266309188626456,-0.002460323773830486,-8826693.119999776,-70713.90000000059,38.56366152344916,2834.1463414634136,6.3696914439217425,5.661308556078258,6.699999999999999,5.300000000000001,6.0,6.342642857142858,5.688357142857143,6.0155,37.6865077604455,10.0,6.0,-61.74558960074252,-20.56430931134723,1.4934031114187896,27.94117647058818,23.52941176470578,-0.3276877389382221,-2.4242424242424243,-0.5136986301369906,0
2019-09-02,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,1,0,0,0,5.81,5.81,5.79,6.1,6.04,6.04,3.959,6.04,6.05,5.984,78569814.62,13129334.0,8948.0,0.0,145435.92,25032,51.0,3432858.16,568354,98,118353.8,19595,21,5.8,6.1,5.987,2203424.27,368011,216,0.0,0.0,0.0,0.0,0,0,50.18659838257412,62.126642771803965,63.998407009159564,-2.678002802190762,30.237433461612078,0.6666666666666599,-2.265372168284785,36.27450980392138,32.18954248366006,1097.667580167474,110.1852734573461,-42.647058823529434,-0.10824377104304794,-0.12295348929872607,0.014709718255678128,30414121.788387164,3019746.8200000054,58.899635593161534,2946.3414634146334,6.3388688525408075,5.647131147459193,6.67,5.3100000000000005,5.99,6.320142857142858,5.665857142857143,5.993,5.872205156579115,11.0,7.0,23.590796339064767,-20.794365690773958,1.468722489135032,36.27450980392151,57.352941176470566,-0.25897991302847245,-1.1523809523809516,3.958691910499147,0
